Unnamed: 0,"Các tình huống và hướng xử lý khi gặp các mã lỗi trên tool TPE- Thông tin giao dịch:
- TH1: Hệ thống trả mã lỗi và PE Return Message rõ ràng, CS đối chiếu trùng với HXL trên FAQ > CS tư vấn theo thông tin đã có cho KH
- TH2: Hệ thống trả mã lỗi và PE Return Message rõ ràng nhưng trên FAQ không có thông tin mã lỗi và HXL > CS tư vấn kết quả theo PE Return Message cho KH + Chuyển case cho QC update lên FAQ
- TH3: Hệ thống trả mã lỗi và PE Return Message không trùng với HXL trên FAQ/không rõ ràng > CS tạo jira kiểm tra với BPLQ

PE Return Message là thông báo của hệ thống phản hồi kết quả và HXL cho KH",Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
-244,-1|20|600296|Vượt hạn mức thanh toán dịch vụ Grab bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,IS_FRAUD_TRANSACTION,600296,Vượt hạn mức thanh toán dịch vụ Grab bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán dịch vụ GRAB. HD KH thử lại bằng nguồn tiền khác.,-244600296
-358,-1|20|610047|Vượt mức dịch vụ này 1.500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610047,Vượt mức dịch vụ này 1.500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán dịch vụ này 1.500.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610047
-358,-1|20|610073|Vượt mức thanh toán điện 4.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610073,Vượt mức thanh toán điện 4.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Điện  4.000.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610073
-358,-1|20|610071|Vượt mức thanh toán điện 2.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610071,Vượt mức thanh toán điện 2.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Điện 2.000.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610071
-358,-1|20|610074|Vượt mức thanh toán điện 2.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610074,Vượt mức thanh toán điện 2.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Điện 2.000.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610074
-358,-1|20|610070|Vượt mức thanh toán điện 4.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610070,Vượt mức thanh toán điện 4.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Điện 4.000.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610070
-358,-1|20|610072|Vượt mức thanh toán điện 800.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610072,Vượt mức thanh toán điện 800.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Điện 800.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610072
-358,-1|20|610076|Vượt mức thanh toán điện 800.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610076,Vượt mức thanh toán điện 800.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Điện 800.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610076
-358,-1|20|610077|Vượt mức thanh toán điện 800.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610077,Vượt mức thanh toán điện 800.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Điện 800.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610077
-358,-1|20|610107|Vượt mức thanh toán 1.5 triệu cho hóa đơn điện bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé,,610107,Vượt mức thanh toán 1.5 triệu cho hóa đơn điện bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Điện 1.5 triệu trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610107
-358,-1|20|610039|Vượt mức nạp game 500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610039,Vượt mức nạp game 500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Game 500.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610039
-358,-1|20|610025|Vượt mức thanh toán nước 400.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610025,Vượt mức thanh toán nước 400.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán hóa đơn nước 400.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610025
-358,-1|20|610022|Vượt hạn mức Internet 1.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610022,Vượt hạn mức Internet 1.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Internet 1.000.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610022
-244,-1|20|600209|Vượt thanh toán Internet 3 triệu/30 ngày,IS_FRAUD_TRANSACTION,600209,Vượt thanh toán Internet 3 triệu/30 ngày,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Internet 3 triệu trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-244600209
-358,-1|20|610021|Vượt hạn mức Internet 3.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610021,Vượt hạn mức Internet 3.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Internet 3.000.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610021
-358,-1|20|610023|Vượt hạn mức Internet 300.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610023,Vượt hạn mức Internet 300.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Internet 300.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610023
-332,0|10000|610001|Vượt hạn mức mua thẻ cào 150.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,RMS_USER_NEED_KYC,610001,Vượt hạn mức mua thẻ cào 150.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán mua thẻ cào  150.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-332610001
-358,-1|20|610037|Vượt mức mua thẻ game 1.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610037,Vượt mức mua thẻ game 1.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán mua thẻ game 1.000.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610037
-358,-1|20|610043|Vượt mức mua thẻ game 100.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610043,Vượt mức mua thẻ game 100.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán mua thẻ game 100.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610043
-358,-1|20|610153|Vượt hạn mức nạp tiền ĐT 150.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610153,Vượt hạn mức nạp tiền ĐT 150.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Nạp ĐT 150.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610153
-358,-1|20|610152|Vượt hạn mức nạp tiền ĐT 250.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610152,Vượt hạn mức nạp tiền ĐT 250.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Nạp ĐT 250.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610152
-358,-1|20|610151|Vượt hạn mức nạp tiền ĐT 350.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610151,Vượt hạn mức nạp tiền ĐT 350.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Nạp ĐT 350.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610151
-358,-1|20|610085|Vượt hạn mức nạp tiền ĐT 400.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610085,Vượt hạn mức nạp tiền ĐT 400.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Nạp ĐT 400.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610085
-358,-1|20|610161|Vượt mức nạp game 1.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610161,Vượt mức nạp game 1.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Nạp game  1.000.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610161
-358,-1|20|610160|Vượt mức nạp game 2.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610160,Vượt mức nạp game 2.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Nạp game  2.000.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610160
-358,-1|20|610036|Vượt mức nạp game 4.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610036,Vượt mức nạp game 4.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Nạp game  4.000.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610036
-358,-1|20|610024|Vượt mức thanh toán nước 1.500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610024,Vượt mức thanh toán nước 1.500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Nước 1.500.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610024
-358,-1|20|610026|Vượt mức thanh toán nước 200.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610026,Vượt mức thanh toán nước 200.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Nước 200.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610026
-358,-1|20|610141|Vượt mức thanh toán nước 600.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610141,Vượt mức thanh toán nước 600.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Nước 600.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610141
-358,-1|20|610096|Vượt mức siêu thị 700.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610096,Vượt mức siêu thị 700.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán Siêu Thị 700.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610096
-358,-1|20|610091|Vượt mức siêu thị online 2.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610091,Vượt mức siêu thị online 2.000.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán siêu thị online 2.000.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610091
-358,-1|20|610092|Vượt mức siêu thị online 500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610092,Vượt mức siêu thị online 500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán siêu thị online 500.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610092
-358,-1|20|610087|Vượt mức giao dịch thương mại ĐT 1.000.000đ trong 30 ngày bằng TK trả sau. Hãy thử lại bằng nguồn tiền khác.	,,610087,Vượt mức giao dịch thương mại ĐT 1.000.000đ trong 30 ngày bằng TK trả sau. Hãy thử lại bằng nguồn tiền khác.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán TMĐT 1.000.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610087
-358,-1|20|610090|Vượt mức giao dịch thương mại ĐT 1.500.000đ trong 30 ngày bằng TK trả sau. Hãy thử lại bằng nguồn tiền khác.,,610090,Vượt mức giao dịch thương mại ĐT 1.500.000đ trong 30 ngày bằng TK trả sau. Hãy thử lại bằng nguồn tiền khác.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán TMĐT 1.500.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610090
-358,-1|20|610089|Vượt mức giao dịch thương mại ĐT 2.000.000đ trong 30 ngày bằng TK trả sau. Hãy thử lại bằng nguồn tiền khác.,,610089,Vượt mức giao dịch thương mại ĐT 2.000.000đ trong 30 ngày bằng TK trả sau. Hãy thử lại bằng nguồn tiền khác.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán TMĐT 2.000.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610089
-358,-1|20|610086|Vượt mức giao dịch thương mại ĐT 3.000.000đ trong 30 ngày bằng TK trả sau. Hãy thử lại bằng nguồn tiền khác.	,,610086,Vượt mức giao dịch thương mại ĐT 3.000.000đ trong 30 ngày bằng TK trả sau. Hãy thử lại bằng nguồn tiền khác.,HXL: CS tư vấn KH đã vượt hạn mức thanh toán TMĐT 3.000.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610086
-358,-1|20|610001|Vượt hạn mức mua thẻ cào 150.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610001,Vượt hạn mức mua thẻ cào 150.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thẻ cào 300.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610001
-244,-1|20|610001|Vượt hạn mức mua thẻ cào 300.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,IS_FRAUD_TRANSACTION,610001,Vượt hạn mức mua thẻ cào 300.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức thẻ cào 300.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-244610001
-358,-1|20|610044|Vượt tổng dịch vụ game 250.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610044,Vượt tổng dịch vụ game 250.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức tổng dịch vụ game 250.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610044
-358,-1|20|610038|Vượt tổng dịch vụ game 3.500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610038,Vượt tổng dịch vụ game 3.500.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức tổng dịch vụ game 3.500.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610038
-358,-1|20|610041|Vượt tổng dịch vụ game 600.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,,610041,Vượt tổng dịch vụ game 600.000đ trong 30 ngày bằng TK trả sau. Bạn thử lại bằng nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt hạn mức tổng dịch vụ game 600.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610041
-358,-1|20|610004|Vượt tổng hạn mức thẻ cào và nạp ĐT 200.000đ trong 30 ngày bằng TK trả sau. Bạn thử nguồn tiền khác nhé.,,610004,Vượt tổng hạn mức thẻ cào và nạp ĐT 200.000đ trong 30 ngày bằng TK trả sau. Bạn thử nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt tổng hạn mức thẻ cào và nạp ĐT 200.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-358610004
-244,-1|20|610004|Vượt tổng hạn mức thẻ cào và nạp ĐT 200.000đ trong 30 ngày bằng TK trả sau. Bạn thử nguồn tiền khác nhé.,IS_FRAUD_TRANSACTION,610004,Vượt tổng hạn mức thẻ cào và nạp ĐT 200.000đ trong 30 ngày bằng TK trả sau. Bạn thử nguồn tiền khác nhé.,HXL: CS tư vấn KH đã vượt tổng hạn mức thẻ cào và nạp ĐT 200.000đ trong 30 ngày bằng TK trả sau. HD KH thử lại bằng nguồn tiền khác.,-244610004
-358,-1|20|610060|Bạn hãy liên hệ CSKH để được hỗ trợ xác thực giao dịch trên Tài khoản Trả sau nhé.,,610060,Bạn hãy liên hệ CSKH để được hỗ trợ xác thực giao dịch trên Tài khoản Trả sau nhé.,"HXL: CS xác minh thông tin chủ ví, sau đó xin các chứng từ:
- Ảnh 2 mặt giấy tờ KH đang định danh
- Sefie có cầm giấy tờ.
- Thông tin giao dịch KH đang thực hiện (Tên dịch vụ, thời gian, số tiền)

> Chuyển SL gửi Jira cho Risk. Thời gian hỗ trợ: 3-5 ngày làm việc.",-358610060
-357,-1|20|310996|Bạn vui lòng định danh tài khoản để tiếp tục giao dịch.,RMS_BANK_USER_NEED_KYC,310996,Bạn vui lòng định danh tài khoản để tiếp tục giao dịch.,HXL: Hướng dẫn khách hàng định danh để thực hiện lại giao dịch,-357310996
-357,-1|20|310998|Giao dịch có dấu hiệu không an toàn. Bạn hãy liên hệ CSKH để kiểm tra nhé.,,310998,Giao dịch có dấu hiệu không an toàn. Bạn hãy liên hệ CSKH để kiểm tra nhé.,"Nguyên nhân: Do KH thực hiện giao dịch bằng thẻ/TKNH mới, hệ thống ghi nhận một số yếu tố chưa đủ điều kiện xác minh an toàn tại thời điểm giao dịch nên chặn để đảm bảo an toàn cho tài khoản và phương thức thanh toán của KH.

HXL: 
. Hướng dẫn khách hàng thực hiện lại giao dịch sau 3-5 ngày kể từ thời điểm giao dịch thất bại.
. Nếu sau thời gian này KH thực hiện lại vẫn lỗi >> CS chuyển case + chat báo SL check với Risk.",-357310998
-244,-1|20|700015|Kênh thanh toán từ thẻ hiện đang bảo trì. Bạn vui lòng nạp tiền và thử lại giao dịch từ ví.,IS_FRAUD_TRANSACTION,700015,Kênh thanh toán từ thẻ hiện đang bảo trì. Bạn vui lòng nạp tiền và thử lại giao dịch từ ví.,HXL: Hướng dẫn khách hàng dùng thẻ khác hoặc nạp tiền vào ví để thanh toán,-244700015
-244,-1|10000|210020|ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,IS_FRAUD_TRANSACTION,210020,ZaloPay ngăn chặn giao dịch bất thường trên thiết bị lạ để bảo vệ tài khoản của bạn.,HXL: Hướng dẫn khách hành thanh toán lại sau 24h,-244210020
-356,0|10000|210001|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,RMS_USER_NEED_RBA,210001,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,"HXL: Kiểm tra khách hàng đã thực hiện định danh chưa
+ Chưa: CS hướng dẫn user thực hiện định danh và thanh toán lại
+ Đã KYC: CS ghi nhận thông tin chuyển case SL add vào file ATO whitelist để Risk TramCTB2 kiểm tra",-356210001
-356,0|10000|210007|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,,210007,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,,-356210007
-356,0|10000|210009|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,,210009,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,,-356210009
-356,0|10000|210250|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy xác thực khuôn mặt để tiếp tục.,RMS_USER_NEED_RBA,210250,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy xác thực khuôn mặt để tiếp tục.,,-356210250
-348,-1|20|210001|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210001,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,,-348210001
-348,-1|20|210003|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210003,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản,,-348210003
-348,-1|20|210007|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210007,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,,-348210007
-348,-1|20|210009|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210009,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,,-348210009
-348,"-1|20|210013|Vượt hạn mức giao dịch trong 24h đầu trên thiết bị lạ, bạn hãy định danh để tiếp tục.",RMS_TRANSACTION_ACCOUNT_TAKEOVER,210013,"Vượt hạn mức giao dịch trong 24h đầu trên thiết bị lạ, bạn hãy định danh để tiếp tục.",,-348210013
-348,-1|20|210015|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210015,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,,-348210015
-348,-1|20|210017|Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,RMS_TRANSACTION_ACCOUNT_TAKEOVER,210017,Giao dịch có dấu hiệu bất thường trên thiết bị lạ. Bạn hãy định danh tài khoản để tiếp tục.,,-348210017
-358,-1|20|610078|Nguồn tiền TK trả sau không khả dụng với hóa đơn này. Vui lòng thử lại bằng nguồn tiền khác.,,610078,Nguồn tiền TK trả sau không khả dụng với hóa đơn này. Vui lòng thử lại bằng nguồn tiền khác.,"Nguyên nhân: KH đang thanh toán cho mã hóa đơn mới.

Định nghĩa lại:
- Hóa đơn cũ là hóa đơn đã từng được User thanh toán trong 6 tháng.
- Hóa đơn mới mã hóa đơn chưa từng được User thanh toán trong 6 tháng.

HXL: CS thông báo nguồn tiền TK trả sau không khả dụng với hóa đơn này. HD KH thử lại bằng nguồn tiền khác.",-358610078
-244,-1|1|700003|Giao dịch bị từ chối. Bạn hãy liên hệ CSKH ZaloPay để biết thêm chi tiết.,IS_FRAUD_TRANSACTION,700003,Giao dịch bị từ chối. Bạn hãy liên hệ CSKH ZaloPay để biết thêm chi tiết.,"Nguyên nhân: KH thực hiện giao dịch thanh toán Grab >300k.
HXL: Hướng dẫn khách hàng thanh toán số tiền nhỏ hơn 300k",-244700003
-357,-1|20|310001|Giao dịch có dấu hiệu không an toàn. Bạn hãy định danh tài khoản để tiếp tục nhé.,RMS_BANK_USER_NEED_KYC,310001,Giao dịch có dấu hiệu không an toàn. Bạn hãy định danh tài khoản để tiếp tục nhé.,"Risk chặn các giao dịch có dấu hiệu spam dò số dư thẻ/ tài khoản ngân hàng đối với tài khoản chưa định danh
HXL: Do hệ thống đánh giá GD của anh/chị chưa đảm bảo an toàn rủi ro cho chủ tài khoản. Anh/chị vui lòng định danh TKZP và thanh toán lại sau 24h kể từ thời điểm giao dịch thất bại cuối cùng.""

Trường hợp KH không muốn KYC / giấy tờ đã KYC cho 2 TKZP trước đó, không thể KYC thêm cho TKZP này >> KH có thể rút tiền từ số dư ZP về thẻ NHLK.",-357310001
